fecha_conteo,ubicacion_conteo,longitud_conteo,latitud_conteo,comuna_conteo,especificacion_via_conteos,sentido_circulacion_conteo,conteo_vehiculos
2024-05-29,LARREA 477,-58.402156,-34.603736,Comuna 3,calle_avenida,norte,7737.0
2024-06-05,LARREA 477,-58.402156,-34.603736,Comuna 3,calle_avenida,norte,7536.0
2024-06-12,LARREA 477,-58.402156,-34.603736,Comuna 3,calle_avenida,norte,7709.0
2024-06-19,LARREA 477,-58.402156,-34.603736,Comuna 3,calle_avenida,norte,7657.0
2024-06-26,LARREA 477,-58.402156,-34.603736,Comuna 3,calle_avenida,norte,7986.0
2024-07-03,LARREA 477,-58.402156,-34.603736,Comuna 3,calle_avenida,norte,7785.0
2024-07-10,LARREA 477,-58.402156,-34.603736,Comuna 3,calle_avenida,norte,7590.0
2024-07-17,LARREA 477,-58.402156,-34.603736,Comuna 3,calle_avenida,norte,7770.0
2024-07-24,LARREA 477,-58.402156,-34.603736,Comuna 3,calle_avenida,norte,7133.0
2024-07-31,LARREA 477,-58.402156,-34.603736,Comuna 3,calle_avenida,norte,7049.0
2024-01-03,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,17057.0
2024-01-10,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,17362.0
2024-01-17,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,15851.0
2024-01-24,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,14899.0
2024-01-31,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,18637.0
2024-02-07,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,19555.0
2024-02-14,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,18122.0
2024-02-21,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20291.0
2024-02-28,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20375.0
2024-03-06,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,21289.0
2024-03-13,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20581.0
2024-03-20,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,16448.0
2024-03-27,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,23351.0
2024-04-03,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20262.0
2024-04-10,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,21571.0
2024-04-17,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,11930.0
2024-04-24,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20752.0
2024-05-01,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,13203.0
2024-05-08,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,
2024-05-15,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,21711.0
2024-05-22,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,19740.0
2024-05-29,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20319.0
2024-06-05,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,21204.0
2024-06-12,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,21143.0
2024-06-19,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20852.0
2024-06-26,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20754.0
2024-07-03,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20401.0
2024-07-10,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20664.0
2024-07-17,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,18825.0
2024-07-24,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,18531.0
2024-07-31,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,calle_avenida,este,20685.0
2024-01-03,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,12624.0
2024-01-10,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,12786.0
2024-01-17,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,12509.0
2024-01-24,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,9215.0
2024-01-31,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,12491.0
2024-02-07,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13115.0
2024-02-14,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13535.0
2024-02-21,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,12335.0
2024-02-28,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13080.0
2024-03-06,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13588.0
2024-03-13,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,12495.0
2024-03-20,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,10776.0
2024-03-27,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,14548.0
2024-04-03,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,12806.0
2024-04-10,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,12868.0
2024-04-17,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13387.0
2024-04-24,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13746.0
2024-05-01,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,6678.0
2024-05-08,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,14086.0
2024-05-15,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,8842.0
2024-05-22,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13500.0
2024-05-29,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,14203.0
2024-06-05,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13485.0
2024-06-12,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,11632.0
2024-06-19,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,14391.0
2024-06-26,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13609.0
2024-07-03,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13745.0
2024-07-10,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13446.0
2024-07-17,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13476.0
2024-07-24,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13573.0
2024-07-31,LIMA 1365,-58.381495,-34.624262,Comuna 1,calle_avenida,sur,13921.0
2024-01-03,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12504.0
2024-01-10,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12280.0
2024-01-17,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,11462.0
2024-01-24,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,9279.0
2024-01-31,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12350.0
2024-02-07,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,13633.0
2024-02-14,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,8922.0
2024-02-21,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12046.0
2024-02-28,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,11477.0
2024-03-06,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12845.0
2024-03-13,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,4191.0
2024-03-20,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,5145.0
2024-03-27,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,14494.0
2024-04-03,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,9522.0
2024-04-10,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,13411.0
2024-04-17,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12426.0
2024-04-24,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12214.0
2024-05-01,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,3122.0
2024-05-08,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,13715.0
2024-05-15,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12418.0
2024-05-22,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,11226.0
2024-05-29,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,11483.0
2024-06-05,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,10695.0
2024-06-12,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,11544.0
2024-06-19,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12988.0
2024-06-26,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,11780.0
2024-07-03,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12221.0
2024-07-10,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12209.0
2024-07-17,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,8967.0
2024-07-24,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,10481.0
2024-07-31,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,calle_avenida,sur,12091.0
2024-01-03,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,6746.0
2024-01-10,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,6609.0
2024-01-17,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,6360.0
2024-01-24,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,5008.0
2024-01-31,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,6955.0
2024-02-07,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,7574.0
2024-02-14,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,7791.0
2024-02-21,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,7082.0
2024-02-28,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,7178.0
2024-03-06,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,7304.0
2024-03-13,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,3062.0
2024-03-20,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4518.0
2024-03-27,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,5690.0
2024-04-03,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,3724.0
2024-04-10,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4400.0
2024-04-17,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4528.0
2024-04-24,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4179.0
2024-05-01,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,1811.0
2024-05-08,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4608.0
2024-05-15,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4608.0
2024-05-22,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4429.0
2024-05-29,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4495.0
2024-06-05,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,3912.0
2024-06-12,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,3437.0
2024-06-19,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,3968.0
2024-06-26,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,3981.0
2024-07-03,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4019.0
2024-07-10,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,3979.0
2024-07-17,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4040.0
2024-07-24,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,3551.0
2024-07-31,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,calle_avenida,sur,4406.0
2024-01-03,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,9311.0
2024-01-10,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,9998.0
2024-01-17,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,9421.0
2024-01-24,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,7250.0
2024-01-31,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,9311.0
2024-02-07,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,10033.0
2024-02-14,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11395.0
2024-02-21,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,10306.0
2024-02-28,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,10382.0
2024-03-06,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,10816.0
2024-03-13,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,9514.0
2024-03-20,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,8089.0
2024-03-27,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11781.0
2024-04-03,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,9651.0
2024-04-10,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,12168.0
2024-04-17,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11262.0
2024-04-24,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11338.0
2024-05-01,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,6318.0
2024-05-08,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11555.0
2024-05-15,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,12387.0
2024-05-22,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,10733.0
2024-05-29,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11907.0
2024-06-05,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11459.0
2024-06-12,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11047.0
2024-06-19,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,12282.0
2024-06-26,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11158.0
2024-07-03,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11969.0
2024-07-10,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11816.0
2024-07-17,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11249.0
2024-07-24,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,11682.0
2024-07-31,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,calle_avenida,este,12866.0
2024-01-03,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,28285.0
2024-01-10,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,27653.0
2024-01-17,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,29944.0
2024-01-24,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,20897.0
2024-01-31,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,29766.0
2024-02-07,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,32913.0
2024-02-14,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,31714.0
2024-02-21,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,30903.0
2024-02-28,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,31076.0
2024-03-06,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,30968.0
2024-03-13,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,30676.0
2024-03-20,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,27573.0
2024-03-27,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,31013.0
2024-04-03,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,30256.0
2024-04-10,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,30817.0
2024-04-17,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,31130.0
2024-04-24,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,30850.0
2024-05-01,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,21180.0
2024-05-08,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,30556.0
2024-05-15,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,27641.0
2024-05-22,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,27926.0
2024-05-29,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,27231.0
2024-06-05,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,30445.0
2024-06-12,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,24432.0
2024-06-19,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,32203.0
2024-06-26,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,32537.0
2024-07-03,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,32254.0
2024-07-10,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,33511.0
2024-07-17,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,29775.0
2024-07-24,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,32525.0
2024-07-31,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,calle_avenida,norte,31513.0
2024-01-03,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,29903.0
2024-01-10,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,30009.0
2024-01-17,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,29472.0
2024-01-24,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,17140.0
2024-01-31,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,26514.0
2024-02-07,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,31863.0
2024-02-14,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,32908.0
2024-02-21,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,30776.0
2024-02-28,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,30761.0
2024-03-06,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,32069.0
2024-03-13,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,30688.0
2024-03-20,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,27472.0
2024-03-27,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,31809.0
2024-04-03,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,30941.0
2024-04-10,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,31725.0
2024-04-17,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,31650.0
2024-04-24,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,30597.0
2024-05-01,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,23770.0
2024-05-08,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,31169.0
2024-05-15,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,30691.0
2024-05-22,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,29650.0
2024-05-29,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,20141.0
2024-06-05,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,25681.0
2024-06-12,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,10671.0
2024-06-19,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,26717.0
2024-06-26,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,26378.0
2024-07-03,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,27308.0
2024-07-10,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,26580.0
2024-07-17,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,19911.0
2024-07-24,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,26759.0
2024-07-31,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,calle_avenida,norte,27936.0
2024-01-03,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,19642.0
2024-01-10,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,22501.0
2024-01-17,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,20741.0
2024-01-24,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,19263.0
2024-01-31,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,22523.0
2024-02-07,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,24877.0
2024-02-14,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,22875.0
2024-02-21,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,21547.0
2024-02-28,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,20963.0
2024-03-06,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,20761.0
2024-03-13,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,22321.0
2024-03-20,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,20439.0
2024-03-27,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,24639.0
2024-04-03,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,22581.0
2024-04-10,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,24816.0
2024-04-17,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,23034.0
2024-04-24,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,23652.0
2024-05-01,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,20954.0
2024-05-08,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,24287.0
2024-05-15,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,23873.0
2024-05-22,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,23267.0
2024-05-29,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,22843.0
2024-06-05,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,23980.0
2024-06-12,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,23773.0
2024-06-19,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,870.0
2024-06-26,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,24138.0
2024-07-03,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,23066.0
2024-07-10,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,23429.0
2024-07-17,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,23173.0
