Día, Mes, Año de H_Fecha;Hora de H_Fecha;Aut Nombre;Disp Nombre;Disp Ubicacion;Seccion Sentido;Disp Lat;Disp Lng;H_Cant_Veh
15/3/2024;16;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3625
15/3/2024;17;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3402
15/3/2024;18;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3051
15/3/2024;19;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3324
15/3/2024;20;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3131
15/3/2024;21;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2540
15/3/2024;22;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2228
15/3/2024;23;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1818
16/3/2024;0;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1828
16/3/2024;1;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1731
16/3/2024;2;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1409
16/3/2024;3;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;929
16/3/2024;4;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;791
16/3/2024;5;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;922
16/3/2024;6;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1198
16/3/2024;7;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1274
16/3/2024;8;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1493
16/3/2024;9;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1835
16/3/2024;10;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2093
16/3/2024;11;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2556
16/3/2024;12;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3111
16/3/2024;13;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3278
16/3/2024;14;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2917
16/3/2024;15;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2651
16/3/2024;16;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2952
16/3/2024;17;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3583
16/3/2024;18;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2536
16/3/2024;19;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2658
16/3/2024;20;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2862
16/3/2024;21;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2364
16/3/2024;22;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1861
16/3/2024;23;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1840
17/3/2024;0;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1951
17/3/2024;1;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2037
17/3/2024;2;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1520
17/3/2024;3;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1079
17/3/2024;4;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;854
17/3/2024;5;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;952
17/3/2024;6;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1139
17/3/2024;7;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1157
17/3/2024;8;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;980
17/3/2024;9;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;977
17/3/2024;10;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1238
17/3/2024;11;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1686
17/3/2024;12;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2177
17/3/2024;13;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2022
17/3/2024;14;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1791
17/3/2024;15;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1818
17/3/2024;16;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2179
17/3/2024;17;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2376
17/3/2024;18;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2663
17/3/2024;19;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3078
17/3/2024;20;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3108
17/3/2024;21;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2793
17/3/2024;22;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2205
17/3/2024;23;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1552
18/3/2024;0;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1294
18/3/2024;1;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;856
18/3/2024;2;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;636
18/3/2024;3;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;367
18/3/2024;4;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;338
18/3/2024;5;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;784
18/3/2024;6;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1492
18/3/2024;7;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2205
18/3/2024;8;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2078
18/3/2024;9;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1910
18/3/2024;10;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1641
18/3/2024;11;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1475
18/3/2024;12;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1495
18/3/2024;13;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1739
18/3/2024;14;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2204
18/3/2024;15;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2854
18/3/2024;16;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3395
18/3/2024;17;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3668
18/3/2024;18;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3750
18/3/2024;19;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2399
18/3/2024;20;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2441
18/3/2024;21;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2070
18/3/2024;22;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1744
18/3/2024;23;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1084
19/3/2024;0;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;806
19/3/2024;1;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;528
19/3/2024;2;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;351
19/3/2024;3;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;234
19/3/2024;4;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;320
19/3/2024;5;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;723
19/3/2024;6;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1320
19/3/2024;7;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1918
19/3/2024;8;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1967
19/3/2024;9;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1982
19/3/2024;10;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2150
19/3/2024;11;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2396
19/3/2024;12;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2545
19/3/2024;13;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2691
19/3/2024;14;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3268
19/3/2024;15;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3554
19/3/2024;16;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;4058
19/3/2024;17;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2450
19/3/2024;18;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2484
19/3/2024;19;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3132
19/3/2024;20;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2182
19/3/2024;21;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2020
19/3/2024;22;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1573
19/3/2024;23;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1056
20/3/2024;0;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;900
20/3/2024;1;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;593
20/3/2024;2;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;382
20/3/2024;3;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;281
20/3/2024;4;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;282
20/3/2024;5;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;748
20/3/2024;6;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1248
20/3/2024;7;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1439
20/3/2024;8;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1354
20/3/2024;9;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1333
20/3/2024;10;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1319
20/3/2024;11;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1523
20/3/2024;12;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1812
20/3/2024;13;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1946
20/3/2024;14;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2311
20/3/2024;15;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2544
20/3/2024;16;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3047
20/3/2024;17;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3036
20/3/2024;18;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2357
20/3/2024;19;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1557
20/3/2024;20;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1308
20/3/2024;21;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1134
20/3/2024;22;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1027
20/3/2024;23;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;796
21/3/2024;0;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;704
21/3/2024;1;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;475
21/3/2024;2;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;334
21/3/2024;3;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;271
21/3/2024;4;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;302
21/3/2024;5;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;737
21/3/2024;6;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1403
21/3/2024;7;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1922
21/3/2024;8;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2109
21/3/2024;9;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2204
21/3/2024;10;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2421
21/3/2024;11;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2652
21/3/2024;12;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2852
21/3/2024;13;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2930
21/3/2024;14;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3575
21/3/2024;15;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3829
21/3/2024;16;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2856
21/3/2024;17;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1472
21/3/2024;18;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1215
21/3/2024;19;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1349
21/3/2024;20;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2097
21/3/2024;21;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2603
21/3/2024;22;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2318
21/3/2024;23;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1687
22/3/2024;0;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1453
22/3/2024;1;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;928
22/3/2024;2;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;599
22/3/2024;3;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;421
22/3/2024;4;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;412
22/3/2024;5;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;827
22/3/2024;6;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1548
22/3/2024;7;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2150
22/3/2024;8;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2145
22/3/2024;9;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2262
22/3/2024;10;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2645
22/3/2024;11;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2667
22/3/2024;12;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2793
22/3/2024;13;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2949
22/3/2024;14;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3435
22/3/2024;15;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3872
22/3/2024;16;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1284
22/3/2024;17;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1321
22/3/2024;18;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1151
22/3/2024;19;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2531
22/3/2024;20;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;3189
22/3/2024;21;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2784
22/3/2024;22;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2258
22/3/2024;23;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1909
23/3/2024;0;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2032
23/3/2024;1;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1557
23/3/2024;2;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1591
23/3/2024;3;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1346
23/3/2024;4;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;745
23/3/2024;5;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;858
23/3/2024;6;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1213
23/3/2024;7;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1393
23/3/2024;8;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1542
23/3/2024;9;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1819
23/3/2024;10;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2159
23/3/2024;11;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2039
23/3/2024;12;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;2144
23/3/2024;13;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1909
23/3/2024;14;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1726
23/3/2024;15;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1691
23/3/2024;16;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1924
23/3/2024;17;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1378
23/3/2024;18;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1794
23/3/2024;19;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1878
23/3/2024;20;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1136
23/3/2024;21;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1524
23/3/2024;22;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1309
23/3/2024;23;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1290
24/3/2024;0;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1390
24/3/2024;1;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1358
24/3/2024;2;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1181
24/3/2024;3;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;873
24/3/2024;4;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;672
24/3/2024;5;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;718
24/3/2024;6;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;843
24/3/2024;7;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;700
24/3/2024;8;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;690
24/3/2024;9;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;176
24/3/2024;10;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;405
24/3/2024;11;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;797
24/3/2024;12;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1334
24/3/2024;13;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1152
24/3/2024;14;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;784
24/3/2024;15;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1270
24/3/2024;16;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;828
24/3/2024;17;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1011
24/3/2024;18;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;851
24/3/2024;19;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1021
24/3/2024;20;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1073
24/3/2024;21;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;758
24/3/2024;22;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;638
24/3/2024;23;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;472
25/3/2024;0;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;452
25/3/2024;1;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;288
25/3/2024;2;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;235
25/3/2024;3;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;231
25/3/2024;4;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;289
25/3/2024;5;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;626
25/3/2024;6;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1048
25/3/2024;7;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1409
25/3/2024;8;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1413
25/3/2024;9;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1411
25/3/2024;10;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1651
25/3/2024;11;AU 9 de Julio Sur;RD128 Ben.Q.Martín B;1,05;B;-34,64358;-58,37592;1685
