CODIGO_LOCACION,HORA,CANTIDAD,SENTIDO,LATITUD,LONGITUD
48Q39G00+,18FEB2021:03:00:00,427,Egreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:03:00:00,485,Ingreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:03:00:00,69,Interna,-34.633299,-58.468594
48Q39G00+,18FEB2021:04:00:00,613,Egreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:04:00:00,1003,Ingreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:04:00:00,89,Interna,-34.633299,-58.468594
48Q39G00+,18FEB2021:05:00:00,1325,Egreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:05:00:00,2525,Ingreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:05:00:00,247,Interna,-34.633299,-58.468594
48Q39G00+,18FEB2021:06:00:00,2606,Egreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:06:00:00,5239,Ingreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:06:00:00,574,Interna,-34.633299,-58.468594
48Q3CH00+,14FEB2021:10:00:00,1399,Interna,-34.579632,-58.427733
48Q3CH00+,14FEB2021:11:00:00,457,Egreso,-34.579632,-58.427733
48Q3CH00+,14FEB2021:11:00:00,2133,Interna,-34.579632,-58.427733
48Q3CH00+,14FEB2021:12:00:00,489,Egreso,-34.579632,-58.427733
48Q3CH00+,14FEB2021:12:00:00,2740,Interna,-34.579632,-58.427733
48Q3CH00+,14FEB2021:13:00:00,425,Egreso,-34.579632,-58.427733
48Q3CH00+,14FEB2021:13:00:00,2423,Interna,-34.579632,-58.427733
48Q3CH00+,14FEB2021:14:00:00,322,Egreso,-34.579632,-58.427733
48Q3CH00+,14FEB2021:14:00:00,2312,Interna,-34.579632,-58.427733
48Q3CH00+,14FEB2021:15:00:00,316,Egreso,-34.579632,-58.427733
48Q3CH00+,14FEB2021:15:00:00,2352,Interna,-34.579632,-58.427733
48Q3CH00+,14FEB2021:16:00:00,320,Egreso,-34.579632,-58.427733
48Q3CH00+,14FEB2021:16:00:00,1791,Interna,-34.579632,-58.427733
48Q3CH00+,14FEB2021:17:00:00,327,Egreso,-34.579632,-58.427733
48Q3CH00+,14FEB2021:17:00:00,1898,Interna,-34.579632,-58.427733
48Q3CH00+,14FEB2021:18:00:00,329,Egreso,-34.579632,-58.427733
48Q3CH00+,14FEB2021:18:00:00,2682,Interna,-34.579632,-58.427733
48Q3CH00+,14FEB2021:19:00:00,294,Egreso,-34.579632,-58.427733
48Q3CH00+,14FEB2021:19:00:00,2438,Interna,-34.579632,-58.427733
48Q3CH00+,14FEB2021:20:00:00,224,Egreso,-34.579632,-58.427733
48Q3CH00+,14FEB2021:20:00:00,3031,Interna,-34.579632,-58.427733
48Q3CJ00+,13FEB2021:21:00:00,909,Egreso,-34.588796,-58.38152
48Q3CJ00+,13FEB2021:21:00:00,1211,Ingreso,-34.588796,-58.38152
48Q3CJ00+,13FEB2021:21:00:00,1850,Interna,-34.588796,-58.38152
48Q3CJ00+,13FEB2021:22:00:00,637,Egreso,-34.588796,-58.38152
48Q3CJ00+,13FEB2021:22:00:00,726,Ingreso,-34.588796,-58.38152
48Q3CJ00+,13FEB2021:22:00:00,1409,Interna,-34.588796,-58.38152
48Q3CJ00+,13FEB2021:23:00:00,563,Egreso,-34.588796,-58.38152
48Q3CJ00+,13FEB2021:23:00:00,537,Ingreso,-34.588796,-58.38152
48Q3CJ00+,13FEB2021:23:00:00,1189,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:00:00:00,564,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:00:00:00,518,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:00:00:00,1153,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:01:00:00,533,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:01:00:00,522,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:01:00:00,927,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:02:00:00,317,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:02:00:00,372,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:02:00:00,558,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:03:00:00,233,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:03:00:00,237,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:03:00:00,387,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:04:00:00,198,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:04:00:00,263,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:04:00:00,311,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:05:00:00,264,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:05:00:00,406,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:05:00:00,461,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:06:00:00,394,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:06:00:00,474,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:06:00:00,678,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:07:00:00,430,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:07:00:00,540,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:07:00:00,845,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:08:00:00,535,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:08:00:00,606,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:08:00:00,947,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:09:00:00,661,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:09:00:00,686,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:09:00:00,992,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:10:00:00,898,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:10:00:00,848,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:10:00:00,1190,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:11:00:00,1411,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:11:00:00,1115,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:11:00:00,1795,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:12:00:00,1827,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:12:00:00,1239,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:12:00:00,1888,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:13:00:00,1548,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:13:00:00,1125,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:13:00:00,1610,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:14:00:00,1279,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:14:00:00,1023,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:14:00:00,1783,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:15:00:00,1376,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:15:00:00,1159,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:15:00:00,2226,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:16:00:00,1420,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:16:00:00,1358,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:16:00:00,2253,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:17:00:00,1339,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:17:00:00,1513,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:17:00:00,2370,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:18:00:00,1250,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:18:00:00,1765,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:18:00:00,2793,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:19:00:00,1140,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:19:00:00,2186,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:19:00:00,2463,Interna,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:20:00:00,1136,Egreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:20:00:00,2074,Ingreso,-34.588796,-58.38152
48Q3CJ00+,14FEB2021:20:00:00,2097,Interna,-34.588796,-58.38152
48Q3FG00+,13FEB2021:21:00:00,1489,Interna,-34.53698,-58.470968
48Q3FG00+,13FEB2021:22:00:00,848,Interna,-34.53698,-58.470968
48Q3FG00+,13FEB2021:23:00:00,767,Interna,-34.53698,-58.470968
48Q3FG00+,14FEB2021:00:00:00,899,Interna,-34.53698,-58.470968
48Q3FG00+,14FEB2021:01:00:00,711,Interna,-34.53698,-58.470968
48Q3FG00+,14FEB2021:02:00:00,419,Interna,-34.53698,-58.470968
48Q3FG00+,14FEB2021:03:00:00,245,Interna,-34.53698,-58.470968
48Q3FG00+,14FEB2021:04:00:00,199,Interna,-34.53698,-58.470968
48Q3FG00+,14FEB2021:05:00:00,191,Interna,-34.53698,-58.470968
48Q3FG00+,14FEB2021:06:00:00,188,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:00:00:00,1059,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:01:00:00,942,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:02:00:00,670,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:03:00:00,273,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:04:00:00,185,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:05:00:00,240,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:06:00:00,322,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:07:00:00,477,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:08:00:00,462,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:09:00:00,582,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:10:00:00,987,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:11:00:00,594,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:12:00:00,732,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:13:00:00,654,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:14:00:00,649,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:15:00:00,887,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:16:00:00,1171,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:17:00:00,1471,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:18:00:00,1557,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:19:00:00,2134,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:20:00:00,2459,Interna,-34.53698,-58.470968
48Q3CH00+,07MAR2021:19:00:00,3066,Interna,-34.579632,-58.427733
48Q3CH00+,07MAR2021:20:00:00,257,Egreso,-34.579632,-58.427733
48Q3CH00+,07MAR2021:20:00:00,3186,Interna,-34.579632,-58.427733
48Q3CH00+,07MAR2021:21:00:00,173,Egreso,-34.579632,-58.427733
48Q3CJ00+,06MAR2021:21:00:00,1310,Egreso,-34.588796,-58.38152
48Q3CJ00+,06MAR2021:21:00:00,1925,Ingreso,-34.588796,-58.38152
48Q3CJ00+,06MAR2021:21:00:00,2176,Interna,-34.588796,-58.38152
48Q3CJ00+,06MAR2021:22:00:00,886,Egreso,-34.588796,-58.38152
48Q3CJ00+,06MAR2021:22:00:00,1079,Ingreso,-34.588796,-58.38152
48Q3CJ00+,06MAR2021:22:00:00,1738,Interna,-34.588796,-58.38152
48Q3CJ00+,06MAR2021:23:00:00,730,Egreso,-34.588796,-58.38152
48Q3CJ00+,06MAR2021:23:00:00,781,Ingreso,-34.588796,-58.38152
48Q3CJ00+,06MAR2021:23:00:00,1375,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:00:00:00,766,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:00:00:00,809,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:00:00:00,1289,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:01:00:00,737,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:01:00:00,724,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:01:00:00,1147,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:02:00:00,507,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:02:00:00,661,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:02:00:00,818,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:03:00:00,313,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:03:00:00,378,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:03:00:00,536,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:04:00:00,216,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:04:00:00,260,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:04:00:00,386,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:05:00:00,283,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:05:00:00,337,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:05:00:00,472,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:06:00:00,389,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:06:00:00,376,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:06:00:00,585,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:07:00:00,467,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:07:00:00,430,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:07:00:00,763,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:08:00:00,665,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:08:00:00,563,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:08:00:00,956,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:09:00:00,975,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:09:00:00,663,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:09:00:00,1243,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:10:00:00,1434,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:10:00:00,925,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:10:00:00,1508,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:11:00:00,1804,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:11:00:00,1142,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:11:00:00,1731,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:12:00:00,2246,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:12:00:00,1379,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:12:00:00,1555,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:13:00:00,1747,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:13:00:00,1178,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:13:00:00,1423,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:14:00:00,1311,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:14:00:00,1090,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:14:00:00,1404,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:15:00:00,1254,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:15:00:00,1256,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:15:00:00,1685,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:16:00:00,1453,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:16:00:00,1659,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:16:00:00,2022,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:17:00:00,1483,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:17:00:00,2285,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:17:00:00,2165,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:18:00:00,1438,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:18:00:00,2561,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:18:00:00,2667,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:19:00:00,1350,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:19:00:00,2907,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:19:00:00,2461,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:20:00:00,1427,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:20:00:00,2640,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:20:00:00,2413,Interna,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:21:00:00,1230,Egreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:21:00:00,2069,Ingreso,-34.588796,-58.38152
48Q3CJ00+,07MAR2021:21:00:00,140,Interna,-34.588796,-58.38152
48Q3FG00+,06MAR2021:21:00:00,1979,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:22:00:00,1369,Interna,-34.53698,-58.470968
48Q3FG00+,06MAR2021:23:00:00,1149,Interna,-34.53698,-58.470968
48Q3FG00+,07MAR2021:00:00:00,1231,Interna,-34.53698,-58.470968
48Q39J00+,28JAN2021:18:00:00,5347,Interna,-34.60855,-58.372951
48Q39J00+,28JAN2021:19:00:00,4039,Interna,-34.60855,-58.372951
48Q39J00+,28JAN2021:20:00:00,3034,Interna,-34.60855,-58.372951
48Q39J00+,28JAN2021:21:00:00,2387,Interna,-34.60855,-58.372951
48Q3CH00+,27JAN2021:22:00:00,131,Egreso,-34.579632,-58.427733
48Q3CH00+,27JAN2021:22:00:00,1795,Interna,-34.579632,-58.427733
48Q3CH00+,27JAN2021:23:00:00,103,Egreso,-34.579632,-58.427733
48Q3CH00+,27JAN2021:23:00:00,1558,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:00:00:00,100,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:00:00:00,1519,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:01:00:00,84,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:01:00:00,1093,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:02:00:00,44,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:02:00:00,465,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:03:00:00,13,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:03:00:00,274,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:04:00:00,20,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:04:00:00,242,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:05:00:00,52,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:05:00:00,376,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:06:00:00,126,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:06:00:00,1008,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:07:00:00,243,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:07:00:00,2201,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:08:00:00,375,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:08:00:00,3104,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:09:00:00,347,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:09:00:00,3484,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:10:00:00,370,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:10:00:00,3428,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:11:00:00,384,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:11:00:00,2388,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:12:00:00,515,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:12:00:00,2607,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:13:00:00,526,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:13:00:00,3994,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:14:00:00,661,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:14:00:00,3431,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:15:00:00,568,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:15:00:00,3516,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:16:00:00,648,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:16:00:00,2113,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:17:00:00,541,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:17:00:00,2975,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:18:00:00,510,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:18:00:00,3453,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:19:00:00,452,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:19:00:00,3450,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:20:00:00,392,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:20:00:00,3158,Interna,-34.579632,-58.427733
48Q3CH00+,28JAN2021:21:00:00,246,Egreso,-34.579632,-58.427733
48Q3CH00+,28JAN2021:21:00:00,2631,Interna,-34.579632,-58.427733
48Q3CJ00+,27JAN2021:22:00:00,710,Egreso,-34.588796,-58.38152
48Q3CJ00+,27JAN2021:22:00:00,673,Ingreso,-34.588796,-58.38152
48Q3CJ00+,27JAN2021:22:00:00,1162,Interna,-34.588796,-58.38152
48Q3CJ00+,27JAN2021:23:00:00,550,Egreso,-34.588796,-58.38152
48Q3CJ00+,27JAN2021:23:00:00,593,Ingreso,-34.588796,-58.38152
48Q3CJ00+,27JAN2021:23:00:00,905,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:00:00:00,486,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:00:00:00,551,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:00:00:00,870,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:01:00:00,327,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:01:00:00,421,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:01:00:00,612,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:02:00:00,223,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:02:00:00,235,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:02:00:00,396,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:03:00:00,162,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:03:00:00,190,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:03:00:00,303,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:04:00:00,252,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:04:00:00,258,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:04:00:00,415,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:05:00:00,544,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:05:00:00,658,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:05:00:00,876,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:06:00:00,1128,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:06:00:00,1485,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:06:00:00,1923,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:07:00:00,1863,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:07:00:00,2585,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:07:00:00,2790,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:08:00:00,2154,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:08:00:00,3454,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:08:00:00,3421,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:09:00:00,2023,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:09:00:00,3638,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:09:00:00,3696,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:10:00:00,2081,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:10:00:00,3515,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:10:00:00,5114,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:11:00:00,2001,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:11:00:00,2874,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:11:00:00,5035,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:12:00:00,2514,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:12:00:00,2526,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:12:00:00,5238,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:13:00:00,2601,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:13:00:00,2404,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:13:00:00,5115,Interna,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:14:00:00,2883,Egreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:14:00:00,2227,Ingreso,-34.588796,-58.38152
48Q3CJ00+,28JAN2021:14:00:00,5080,Interna,-34.588796,-58.38152
48Q39G00+,18FEB2021:07:00:00,4248,Egreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:07:00:00,7509,Ingreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:07:00:00,861,Interna,-34.633299,-58.468594
48Q39G00+,18FEB2021:08:00:00,5012,Egreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:08:00:00,8476,Ingreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:08:00:00,1004,Interna,-34.633299,-58.468594
48Q39G00+,18FEB2021:09:00:00,5352,Egreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:09:00:00,7963,Ingreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:09:00:00,1281,Interna,-34.633299,-58.468594
48Q39G00+,18FEB2021:10:00:00,5601,Egreso,-34.633299,-58.468594
48Q39G00+,18FEB2021:10:00:00,7488,Ingreso,-34.633299,-58.468594
